occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,lat,lon
AM_Osmiini_RL_3035,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1989,7,27,27/07/1989,,Austria,"16,86831","47,92525",,not_provided,4833727.97614082|2780696.6356364,47.92525,16.86831
AM_Osmiini_RL_3036,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1989,8,10,10/08/1989,,Austria,"16,88054","47,89834",,not_provided,4834908.54412885|2777801.54663025,47.89834,16.88054
AM_Osmiini_RL_3032,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1991,9,22,22/09/1991,,Austria,"16,80018","47,76222",,not_provided,4830277.62821702|2762170.99043299,47.76222,16.80018
AM_Osmiini_RL_14019,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1991,9,3,03/09/1991,,Austria,"16,83047","47,7459",,not_provided,4832701.34947227|2760572.87434186,47.7459,16.83047
AM_Osmiini_RL_3033,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1991,9,3,03/09/1991,,Austria,"16,83047","47,7459",,not_provided,4832701.34947227|2760572.87434186,47.7459,16.83047
OOLAM_OZOBODAT_bees_RL_11063,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,M,1,,1992,,,19920600,,Austria,"16,8400001525879","47,7400016784668",500,provided,4833471.8154678|2759985.72091087,47.7400016784668,16.8400001525879
OOLAM_OZOBODAT_bees_RL_11064,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,2,,1992,,,19920600,,Austria,"16,8400001525879","47,7400016784668",500,provided,4833471.8154678|2759985.72091087,47.7400016784668,16.8400001525879
AM_Osmiini_RL_14020,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,2007,7,18,18.07.2007,,Austria,"16,76665","47,76666",,not_provided,4827730.72922124|2762432.25897271,47.76666,16.76665
AM_Osmiini_RL_3034,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,2007,7,18,18.07.2007,,Austria,"16,76665","47,76666",,not_provided,4827730.72922124|2762432.25897271,47.76666,16.76665
DZ_bees_AU_RL_167,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,6,30,30/06/2016,,Austria,"16,3913","48,2299",200,provided,4795372.90077289|2811256.30586944,48.2299,16.3913
DZ_bees_AU_RL_219,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,7,11,11/07/2016,,Austria,"16,3833","48,2166",200,provided,4794905.35489635|2809731.16524173,48.2166,16.3833
DZ_bees_AU_RL_199,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,7,5,05/07/2016,,Austria,"16,3938","48,2259",200,provided,4795595.43772088|2810829.1477576,48.2259,16.3938
DZ_bees_AU_RL_289,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,8,2,02/08/2016,,Austria,"16,3255","48,1838",200,provided,4790930.56040598|2805727.03128419,48.1838,16.3255
DZ_bees_AU_RL_490,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,8,25,25/08/2016,,Austria,"16,3938","48,2259",200,provided,4795595.43772088|2810829.1477576,48.2259,16.3938
DZ_bees_AU_RL_301,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2016,8,9,09/08/2016,,Austria,"16,3833","48,2166",200,provided,4794905.35489635|2809731.16524173,48.2166,16.3833
OOLAM_OZOBODAT_bees_RL_12581,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,M,2,,2017,6,24,20170624,,Austria,"16,516666666667","48,2",100,provided,4804936.1094254|2808757.25720281,48.2,16.516666666667
OOLAM_OZOBODAT_bees_RL_14633,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,1,,2017,8,29,20170829,,Austria,"16,516666666667","48,2",100,provided,4804936.1094254|2808757.25720281,48.2,16.516666666667
OOLAM_OZOBODAT_bees_RL_10778,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,M,2,,2018,6,16,20180616,,Austria,"16,7600002288818","47,7599983215332",500,provided,4827300.05257187|2761648.92562347,47.7599983215332,16.7600002288818
OOLAM_OZOBODAT_bees_RL_14845,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,1,,2019,6,26,20190626,,Austria,"16,2647228240967","48,1163902282715",500,provided,4787046.77813706|2797871.77292628,48.1163902282715,16.2647228240967
OOLAM_OZOBODAT_bees_RL_14828,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,M,1,,2019,8,10,20190810,,Austria,"16,8005561828613","47,7613906860352",5000,provided,4830313.93909276|2762081.74118713,47.7613906860352,16.8005561828613
OOLAM_OZOBODAT_bees_RL_14829,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,2,,2019,8,10,20190810,,Austria,"16,8005561828613","47,7613906860352",5000,provided,4830313.93909276|2762081.74118713,47.7613906860352,16.8005561828613
OOLAM_OZOBODAT_bees_RL_14827,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,2,,2019,9,15,20190915,,Austria,"16,8005561828613","47,7613906860352",5000,provided,4830313.93909276|2762081.74118713,47.7613906860352,16.8005561828613
OOLAM_OZOBODAT_bees_RL_14379,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,M,3,,2020,6,30,20200630,,Austria,"16,8005561828613","47,7613906860352",5000,provided,4830313.93909276|2762081.74118713,47.7613906860352,16.8005561828613
OOLAM_OZOBODAT_bees_RL_14380,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,4,,2020,6,30,20200630,,Austria,"16,8005561828613","47,7613906860352",5000,provided,4830313.93909276|2762081.74118713,47.7613906860352,16.8005561828613
DZ_bees_AU_RL_3394,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2020,7,30,30/07/2020,,Austria,"16,304722","48,181111",200,provided,4789416.10254953|2805296.98863992,48.181111,16.304722
OOLAM_OZOBODAT_bees_RL_14381,Zobodat_Austria_2023,John Macaroni,Heriades rubicola,F,5,,2020,7,31,20200731,,Austria,"16,866666666667","47,783333333333",100,provided,4835029.0338272|2764969.33386916,47.783333333333,16.866666666667
DZ_bees_AU_RL_3393,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2020,8,11,11/08/2020,,Austria,"16,304722","48,181666",200,provided,4789410.97236341|2805358.4908771,48.181666,16.304722
DZ_bees_AU_RL_3166,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2020,8,26,26/08/2020,,Austria,"16,307777","48,181388",200,provided,4789639.88168983|2805347.07496371,48.181388,16.307777
DZ_bees_AU_RL_3167,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2021,7,27,27/07/2021,,Austria,"16,304722","48,181666",200,provided,4789410.97236341|2805358.4908771,48.181666,16.304722
DZ_bees_AU_RL_3165,ZimmermannD_NHMW_2023,John Macaroni,Heriades rubicola,F,1,,2021,7,7,07/07/2021,,Austria,"16,304722","48,181666",200,provided,4789410.97236341|2805358.4908771,48.181666,16.304722
AM_Osmiini_RL_3166,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1904,1,31,31/01/1904,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3139,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1904,1,8,08/01/1904,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3147,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1904,1,8,08/01/1904,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3149,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1904,1,8,08/01/1904,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3142,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1966,7,18,18.7.1966,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_14030,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1966,7,25,25.7.1966,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3141,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1966,7,25,25.7.1966,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_14021,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1966,,,?.7.1966,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3041,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1966,,,?.7.1966,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3140,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1967,5,31,31.5.1967,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3156,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,16,16.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3152,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,18,18.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3161,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,7,18,18.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3165,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,7,19,19.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3164,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,7,20,20.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3151,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,1968,7,21,21.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3163,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1968,7,21,21.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3168,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,7,22,22.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3154,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,23,23.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3162,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1968,7,23,23.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3045,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,25,25/07/1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3157,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,25,25.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3046,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,26,26.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3167,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1968,7,26,26.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3158,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,7,31,31.7.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3155,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,8,1,1.8.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3153,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,8,2,2.8.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3170,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,8,2,02/08/1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3047,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,8,3,3.8.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3169,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1968,8,3,3.8.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3159,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,6,,1968,8,31,1.-31.8.1968,1968,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3171,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,8,8,08/08/1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_14031,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,4,,1968,,,00.08.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3146,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1968,,,00.08.1968,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3143,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1969,6,30,1.-30.6.1969,1969,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3148,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1970,6,1,01/06/1970,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_14023,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1970,8,12,6.-12.8.1970,1970,Bulgaria,"27,90033","42,11995",,not_provided,5790702.86982724|2288617.61695764,42.11995,27.90033
AM_Osmiini_RL_3048,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,9,,1970,8,12,6.-12.8.1970,1970,Bulgaria,"27,90033","42,11995",,not_provided,5790702.86982724|2288617.61695764,42.11995,27.90033
AM_Osmiini_RL_3049,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,6,,1970,8,12,6.-12.8.1970,1970,Bulgaria,"27,90033","42,11995",,not_provided,5790702.86982724|2288617.61695764,42.11995,27.90033
AM_Osmiini_RL_3160,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1970,8,16,16.8.1970,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3150,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1970,8,17,17.8.18970,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3172,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1970,8,17,17/08/1970,,Bulgaria,"27,71387","42,68827",,not_provided,5761985.08580075|2346626.75501093,42.68827,27.71387
AM_Osmiini_RL_3133,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1970,8,31,1.-31.8.1970,1970,Bulgaria,"27,72056","42,66013",,not_provided,5763200.24321459|2343703.04883887,42.66013,27.72056
AM_Osmiini_RL_3040,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1979,5,18,18.5.1979,,Bulgaria,"23,28036","41,56783",,not_provided,5426608.94127883|2149313.05487767,41.56783,23.28036
AM_Osmiini_RL_3043,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1982,6,28,28/06/1982,,Bulgaria,"27,72056","42,66014",,not_provided,5763200.00072763|2343704.13356276,42.66014,27.72056
AM_Osmiini_RL_3134,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1982,6,29,29.6.1982,,Bulgaria,"27,72056","42,66013",,not_provided,5763200.24321459|2343703.04883887,42.66013,27.72056
AM_Osmiini_RL_3173,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1993,8,13,13/08/1993,,Bulgaria,"23,3915","41,5246",,not_provided,5436534.63647383|2146221.9785846,41.5246,23.3915
AM_Osmiini_RL_3174,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,5,,1993,8,13,13/08/1993,,Bulgaria,"23,23084","41,73819",,not_provided,5419481.68222108|2167226.68092093,41.73819,23.23084
AM_Osmiini_RL_3175,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1993,8,14,14/08/1993,,Bulgaria,"23,23084","41,73819",,not_provided,5419481.68222108|2167226.68092093,41.73819,23.23084
AM_Osmiini_RL_3185,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1993,8,14,14.8.1993,,Bulgaria,"23,23054","41,74002",,not_provided,5419424.23857665|2167422.53341761,41.74002,23.23054
AM_Osmiini_RL_3186,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1993,8,14,14.8.1993,,Bulgaria,"23,23054","41,74002",,not_provided,5419424.23857665|2167422.53341761,41.74002,23.23054
AM_Osmiini_RL_3176,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,1996,7,20,20/07/1996,,Bulgaria,"24,74529","42,1354",,not_provided,5535535.96590123|2233912.30991613,42.1354,24.74529
AM_Osmiini_RL_3177,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1996,8,15,15/08/1996,,Bulgaria,"24,68905","42,1243",,not_provided,5531192.61804427|2231793.80690642,42.1243,24.68905
AM_Osmiini_RL_3144,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,5,05/06/1997,,Bulgaria,"26,93612","43,27125",,not_provided,5686400.97560901|2395349.90024589,43.27125,26.93612
AM_Osmiini_RL_3145,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,6,6,06/06/1997,,Bulgaria,"26,93612","43,27125",,not_provided,5686400.97560901|2395349.90024589,43.27125,26.93612
AM_Osmiini_RL_3135,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1997,7,1,01/07/1997,,Bulgaria,"24,74529","42,1354",,not_provided,5535535.96590123|2233912.30991613,42.1354,24.74529
AM_Osmiini_RL_3138,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,7,1,01/07/1997,,Bulgaria,"24,74529","42,1354",,not_provided,5535535.96590123|2233912.30991613,42.1354,24.74529
AM_Osmiini_RL_3178,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,7,10,10/07/1997,,Bulgaria,"24,68905","42,1243",,not_provided,5531192.61804427|2231793.80690642,42.1243,24.68905
AM_Osmiini_RL_3181,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,7,20,"20,7.97",,Bulgaria,"24,72434","42,23112",,not_provided,5531915.15751306|2244021.62657371,42.23112,24.72434
AM_Osmiini_RL_3136,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1997,7,5,05/07/1997,,Bulgaria,"24,74529","42,1354",,not_provided,5535535.96590123|2233912.30991613,42.1354,24.74529
AM_Osmiini_RL_3137,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,7,5,05/07/1997,,Bulgaria,"24,74529","42,1354",,not_provided,5535535.96590123|2233912.30991613,42.1354,24.74529
AM_Osmiini_RL_3179,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,8,15,15/08/1997,,Bulgaria,"24,68905","42,1243",,not_provided,5531192.61804427|2231793.80690642,42.1243,24.68905
AM_Osmiini_RL_3180,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,8,20,20/08/1997,,Bulgaria,"24,72434","42,23112",,not_provided,5531915.15751306|2244021.62657371,42.23112,24.72434
AM_Osmiini_RL_3182,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,9,5,05/09/1997,,Bulgaria,"24,72434","42,23112",,not_provided,5531915.15751306|2244021.62657371,42.23112,24.72434
AM_Osmiini_RL_3183,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,9,5,05/09/1997,,Bulgaria,"25,54672","41,85791",,not_provided,5606369.69240016|2216974.96723578,41.85791,25.54672
AM_Osmiini_RL_3184,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,9,5,05/09/1997,,Bulgaria,"25,54672","41,85791",,not_provided,5606369.69240016|2216974.96723578,41.85791,25.54672
AM_Osmiini_RL_3044,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,2008,6,16,16.6.2008,,Bulgaria,"27,78333","42,21666",,provided,5778962.14407133|2296820.51065351,42.21666,27.78333
AM_Osmiini_RL_14022,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,2008,6,18,18.6.2008,,Bulgaria,"27,8","42,18333",,provided,5781106.981104|2293530.53617584,42.18333,27.8
AM_Osmiini_RL_3042,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,2008,6,18,18.6.2008,,Bulgaria,"27,8","42,18333",,provided,5781106.981104|2293530.53617584,42.18333,27.8
AM_Osmiini_RL_3037,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,2008,6,19,19.6.2008,,Bulgaria,"26,50278","42,11244",,provided,5678313.81687813|2261489.04923613,42.11244,26.50278
AM_Osmiini_RL_3274,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1904,1,7,07/01/1904,,Croatia,"17,02139","43,2938",,not_provided,4891404.55916803|2269550.09863132,43.2938,17.02139
AM_Osmiini_RL_14055,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,3,,1966,7,18,18/07/1966,,Croatia,"15,20636","44,06375",,not_provided,4738691.4204537|2342720.75532363,44.06375,15.20636
AM_Osmiini_RL_3365,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1966,7,18,18/07/1966,,Croatia,"15,20636","44,06375",,not_provided,4738691.4204537|2342720.75532363,44.06375,15.20636
AM_Osmiini_RL_3366,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,3,,1966,7,18,18.7.1966,,Croatia,"15,20636","44,06375",,not_provided,4738691.4204537|2342720.75532363,44.06375,15.20636
AM_Osmiini_RL_3283,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,1966,7,31,1.-31.7.1966,1966,Croatia,"17,64934","43,05328",,not_provided,4944769.25037865|2247990.23868296,43.05328,17.64934
AM_Osmiini_RL_3114,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1966,,,`08.1966,,Croatia,"17,64932","43,05327",,not_provided,4944767.73146209|2247988.96914048,43.05327,17.64932
AM_Osmiini_RL_3284,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1966,,,00.07.1966,,Croatia,"17,43102","43,05631",,not_provided,4927002.04119891|2246537.9039322,43.05631,17.43102
PR_Megachilidae_RL_37613,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,1,,1969,7,25,19690725,1969,Croatia,"16,55083","43,38417",,provided,4852471.02743321|2276079.35317578,43.38417,16.55083
ULB_RL_1214458,MarshallL_ULBSTEPPlus_2023,John Macaroni,Heriades rubicola,,1,,1969,,,19690000,,Croatia,"16,55083","43,38417",,provided,4852471.02743321|2276079.35317578,43.38417,16.55083
AM_Osmiini_RL_3272,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1973,6,30,8.-30.6.1973,1973,Croatia,"14,75007","44,9711",,not_provided,4696083.6620515|2440759.75002781,44.9711,14.75007
AM_Osmiini_RL_3039,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1984,7,7,07/07/1984,,Croatia,"14,7522","44,97106",,not_provided,4696251.86492438|2440766.02143267,44.97106,14.7522
AM_Osmiini_RL_3038,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1986,6,10,10/06/1986,,Croatia,"14,75007","44,9711",,not_provided,4696083.6620515|2440759.75002781,44.9711,14.75007
ADD_BDT_2070,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,,1991,8,24,,,Croatia,"13,66134","45,452226",,not_provided,4607706.11921986|2489251.2272161,45.452226,13.66134
AM_Osmiini_RL_3286,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3287,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3288,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3289,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3290,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3291,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
AM_Osmiini_RL_3292,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1994,8,11,11/08/1994,,Croatia,"13,6387","45,08117",,not_provided,4607850.31660287|2448029.90785914,45.08117,13.6387
