occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,lat,lon
LUOMUS_bees_FI_53531,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,F,1,,1951,7,27,1951-07-15 - 1951-07-27,1951,Norway,69.46036,20.850864,10000,provided,4749040.21988373|5181471.18841848,69.46036,20.850864
GBIF_bees_NO_RL_19593,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,1953,7,11,19530711,,Norway,61.87,9.1,0,provided,4273457.08354876|4307940.80183279,61.87,9.1
GBIF_bees_NO_RL_34090,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,11,19530711,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_96026,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,11,19530711,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_102740,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.955,9.063,1000,provided,4271636.6188969|4317401.01035971,61.955,9.063
GBIF_bees_NO_RL_14321,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_14322,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_24276,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.63,8.98,1000,provided,4266707.4170468|4281385.55408188,61.63,8.98
GBIF_bees_NO_RL_33992,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_33993,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_35633,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_3945,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_3946,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_4060,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.63,8.98,1000,provided,4266707.4170468|4281385.55408188,61.63,8.98
GBIF_bees_NO_RL_4240,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.63,8.98,1000,provided,4266707.4170468|4281385.55408188,61.63,8.98
GBIF_bees_NO_RL_54092,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_57397,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_59642,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,1953,7,12,19530712,,Norway,61.87,9.1,0,provided,4273457.08354876|4307940.80183279,61.87,9.1
GBIF_bees_NO_RL_64053,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_64054,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_64361,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_67563,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.63,8.98,1000,provided,4266707.4170468|4281385.55408188,61.63,8.98
GBIF_bees_NO_RL_67701,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.95,9.13,1000,provided,4275158.79969788|4316800.78548242,61.95,9.13
GBIF_bees_NO_RL_74060,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.87,9.09,1000,provided,4272928.863347|4307947.58282577,61.87,9.09
GBIF_bees_NO_RL_7802,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,12,19530712,,Norway,61.63,8.98,1000,provided,4266707.4170468|4281385.55408188,61.63,8.98
GBIF_bees_NO_RL_27674,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,13,19530713,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_37609,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,13,19530713,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_74360,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,13,19530713,,Norway,62.11,9.28,1000,provided,4283256.03969229|4334470.44324703,62.11,9.28
GBIF_bees_NO_RL_87693,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,13,19530713,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_104900,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_104911,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_17879,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_27668,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_54264,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.16,9.4,1000,provided,4289597.05527164|4339960.84276234,62.16,9.4
GBIF_bees_NO_RL_57619,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_65841,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_75980,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,14,19530714,,Norway,62.0787,9.458653,35222,provided,4292592.62110059|4330912.59913019,62.0787,9.458653
GBIF_bees_NO_RL_44002,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,5,19530705,,Norway,60.95,8.95,1000,provided,4263916.57148683|4205904.24726013,60.95,8.95
GBIF_bees_NO_RL_24367,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,7,19530707,,Norway,60.95,8.95,1000,provided,4263916.57148683|4205904.24726013,60.95,8.95
GBIF_bees_NO_RL_26038,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1953,7,7,19530707,,Norway,60.95,8.95,1000,provided,4263916.57148683|4205904.24726013,60.95,8.95
PR-1998765_43558,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998766_43559,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998767_43560,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998768_43561,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998769_43562,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998770_43563,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998771_43564,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998772_43565,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998773_43566,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-1998774_43567,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,W,1,,1953,,,,,Norway,62.12133,9.451251,,provided,4292243.61547543|4335647.10261151,62.12133,9.451251
PR-2011224_43376,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,60.95,8.950003,,provided,4263916.73456822|4205904.24483856,60.95,8.950003
PR-2011225_43377,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,60.95,8.950003,,provided,4263916.73456822|4205904.24483856,60.95,8.950003
PR-2011226_43378,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,60.95,8.950003,,provided,4263916.73456822|4205904.24483856,60.95,8.950003
PR-2021981_43414,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2021982_43415,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2021983_43416,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2021984_43417,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2021985_43418,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2021986_43419,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.13001,,provided,4275159.32657665|4316800.77897856,61.95,9.13001
PR-2023687_43404,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2023688_43405,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2023719_43394,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.63,8.979998,,provided,4266707.3105995|4281385.55562083,61.63,8.979998
PR-2023720_43395,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.63,8.979998,,provided,4266707.3105995|4281385.55562083,61.63,8.979998
PR-2023721_43406,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024445_43407,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024510_43408,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024511_43396,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.63,8.979998,,provided,4266707.3105995|4281385.55562083,61.63,8.979998
PR-2024512_43397,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.63,8.979998,,provided,4266707.3105995|4281385.55562083,61.63,8.979998
PR-2024656_43409,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024657_43400,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95501,9.063001,,provided,4271636.68733967|4317402.11959945,61.95501,9.063001
PR-2024658_43398,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.63,8.979998,,provided,4266707.3105995|4281385.55562083,61.63,8.979998
PR-2024659_43425,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,62.16,9.400003,,provided,4289597.21228188|4339960.84142479,62.16,9.400003
PR-2024660_43422,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,62.11,9.280002,,provided,4283256.14453231|4334470.44217545,62.11,9.280002
PR-2024661_43410,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024662_43411,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2024663_43412,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.87,9.090005,,provided,4272929.12745682|4307947.57941656,61.87,9.090005
PR-2710394_43420,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1953,,,,,Norway,61.95,9.21667,,provided,4279725.29751643|4316747.2239004,61.95,9.21667
ULB_RL_613857,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,3,,1953,,,19530000,,Norway,60.94999758,8.950002233,,provided,4263916.68863694|4205903.97669732,60.94999758,8.950002233
ULB_RL_613861,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,5,,1953,,,19530000,,Norway,61.62999632,8.979997585,,provided,4266707.28221482|4281385.147406,61.62999632,8.979997585
ULB_RL_613863,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1953,,,19530000,,Norway,61.95500417,9.063001002,,provided,4271636.67825458|4317401.47250297,61.95500417,9.063001002
ULB_RL_613864,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,9,,1953,,,19530000,,Norway,61.86999662,9.090005369,,provided,4272929.14177731|4307947.20398327,61.86999662,9.090005369
ULB_RL_613865,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,6,,1953,,,19530000,,Norway,61.94999683,9.13000965,,provided,4275159.30349624|4316800.42734996,61.94999683,9.13000965
ULB_RL_613866,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1953,,,19530000,,Norway,62.11000078,9.280001699,,provided,4283256.12970003|4334470.52890646,62.11000078,9.280001699
ULB_RL_613868,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1953,,,19530000,,Norway,62.16000028,9.400003667,,provided,4289597.24747364|4339960.8722032,62.16000028,9.400003667
ULB_RL_613870,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,10,,1953,,,19530000,,Norway,62.12133371,9.451251496,,provided,4292243.64489718|4335647.51417582,62.12133371,9.451251496
GBIF_bees_NO_RL_4059,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1954,7,1,19540701,,Norway,60.94,8.85,1000,provided,4258461.42040784|4204878.24979652,60.94,8.85
GBIF_bees_NO_RL_53958,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1954,7,1,19540701,,Norway,60.94,8.85,1000,provided,4258461.42040784|4204878.24979652,60.94,8.85
PR-2024505_43373,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1954,,,,,Norway,60.93999,8.85001,,provided,4258461.94499227|4204877.13039053,60.93999,8.85001
PR-2024506_43374,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1954,,,,,Norway,60.93999,8.85001,,provided,4258461.94499227|4204877.13039053,60.93999,8.85001
ULB_RL_613854,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,2,,1954,,,19540000,,Norway,60.9399967,8.850009727,,provided,4258461.94299351|4204877.87470917,60.9399967,8.850009727
GBIF_bees_NO_RL_5661,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,6,23,19550623,,Norway,68.277557,17.215877,1000,provided,4621633.046189|5032856.27444208,68.277557,17.215877
GBIF_bees_NO_RL_45985,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,7,10,19550710,,Norway,61.49,8.81,1000,provided,4257380.28995265|4265985.10408563,61.49,8.81
GBIF_bees_NO_RL_7260,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,7,12,19550712,,Norway,68.91,19.05,1000,provided,4687421.61910973|5111028.8548919,68.91,19.05
GBIF_bees_NO_RL_74059,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,7,14,19550714,,Norway,68.91,19.05,1000,provided,4687421.61910973|5111028.8548919,68.91,19.05
GBIF_bees_FI_RL_129066,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,22,19550722,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_FI_RL_222052,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,22,19550722,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_NO_RL_43921,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,7,22,19550722,,Norway,69.484,21.335,1000,provided,4767456.41764253|5187124.71911013,69.484,21.335
LUOMUS_bees_FI_53449,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,F,1,,1955,7,22,22-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
LUOMUS_bees_FI_53450,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,F,1,,1955,7,22,22-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_FI_RL_199642,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,24,19550724,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
LUOMUS_bees_FI_53534,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,F,1,,1955,7,24,24-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_FI_RL_142299,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,26,19550726,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_FI_RL_164381,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,26,19550726,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
LUOMUS_bees_FI_53490,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,W,1,,1955,7,26,26-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
LUOMUS_bees_FI_53491,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,W,1,,1955,7,26,26-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_FI_RL_118951,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1955,7,28,19550728,,Norway,69.44,20.833,30000,provided,4748736.03035086|5179144.53187725,69.44,20.833
LUOMUS_bees_FI_53489,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,W,1,,1955,7,28,28-07-55,,Norway,69.44,20.833,3000,provided,4748736.03035086|5179144.53187725,69.44,20.833
GBIF_bees_NO_RL_44038,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,8,10,19550810,,Norway,62.307,9.606,1000,provided,4300476.24856593|4356199.08765361,62.307,9.606
GBIF_bees_NO_RL_54313,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1955,8,10,19550810,,Norway,62.307,9.606,1000,provided,4300476.24856593|4356199.08765361,62.307,9.606
PR-2023704_43432,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,62.307,9.606005,,provided,4300476.50901641|4356199.08619595,62.307,9.606005
PR-2023705_43433,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,62.307,9.606005,,provided,4300476.50901641|4356199.08619595,62.307,9.606005
PR-2024448_43390,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,61.49,8.810002,,provided,4257380.39686459|4265985.10228314,61.49,8.810002
PR-2024492_43454,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,68.29731,17.60818,,provided,4637633.98422794|5036779.13188184,68.29731,17.60818
PR-2024497_43458,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,68.91,19.04999,,provided,4687421.2170226|5111028.80164641,68.91,19.04999
PR-2024498_43459,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,68.91,19.04999,,provided,4687421.2170226|5111028.80164641,68.91,19.04999
PR-2024499_43465,BDFGM_Bombus_2023,Guillaume Ghisbain & Pierre Rasmont,Bombus alpinus,,1,,1955,,,,,Norway,69.484,21.33499,,provided,4767456.02806695|5187124.65408503,69.484,21.33499
ULB_RL_613856,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1955,,,19550000,,Norway,61.49000328,8.810002224,,provided,4257380.41537831|4265985.46622723,61.49000328,8.810002224
ULB_RL_613873,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,2,,1955,,,19550000,,Norway,62.30699714,9.60600445,,provided,4300476.47846515|4356198.76896371,62.30699714,9.60600445
ULB_RL_613904,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1955,,,19550000,,Norway,68.29730628,17.60818172,,provided,4637634.10559688|5036778.73172143,68.29730628,17.60818172
ULB_RL_613910,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,2,,1955,,,19550000,,Norway,68.90999672,19.04999261,,provided,4687421.37476265|5111028.45697556,68.90999672,19.04999261
ULB_RL_613918,MarshallL_ULBSTEPPlus_2023,ULB,Bombus alpinus,,1,,1955,,,19550000,,Norway,69.48400155,21.33498934,,provided,4767455.97101542|5187124.81823461,69.48400155,21.33498934
GBIF_bees_FI_RL_222054,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1957,7,27,19570727,,Norway,69.36888,20.601955,1e+05,provided,4741046.20400053|5169977.31842196,69.36888,20.601955
LUOMUS_bees_FI_53493,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,W,1,,1957,7,27,27-07-57,,Norway,69.36888,20.601955,10000,provided,4741046.20400053|5169977.31842196,69.36888,20.601955
GBIF_bees_FI_RL_199640,GBIF_Finland_2023,Juho Paukkunen,Bombus alpinus,,1,,1957,7,28,19570728,,Norway,69.36888,20.601955,1e+05,provided,4741046.20400053|5169977.31842196,69.36888,20.601955
GBIF_bees_NO_RL_4061,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1957,7,28,19570728,,Norway,61.96,7.4,1000,provided,4184079.60562903|4320153.78886558,61.96,7.4
LUOMUS_bees_FI_53492,LUOMUS_Finland_2023,Juho Paukkunen,Bombus alpinus,W,1,,1957,7,28,28-07-57,,Norway,69.36888,20.601955,10000,provided,4741046.20400053|5169977.31842196,69.36888,20.601955
GBIF_bees_NO_RL_16026,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1957,8,13,19570813,,Norway,60.51,7.86,1000,provided,4203107.66662316|4158385.34569915,60.51,7.86
GBIF_bees_NO_RL_43949,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,,1,,1957,8,13,19570813,,Norway,60.51,7.86,1000,provided,4203107.66662316|4158385.34569915,60.51,7.86
